the_official_name,gdelt_name,cyber_news_count,cited_by_count,works_count,log_cited_by_count,log_works_count,country,match_score,prestige_tier
University of Modena and Reggio Emilia,University Of Modena,7,4487389,63458,15.316781798943415,11.05814930705526,IT,90,High (1M-5M)
University of Molise,University Of Molise,6,592204,12821,13.291608137707534,9.458917724547202,IT,100,Medium (100K-1M)
University of Montana,University Of Montana,11,2907472,39157,14.882794877003375,10.575360022817218,US,100,High (1M-5M)
University of Mpumalanga,University Of Mpumalanga,3,26010,2052,10.16627480445489,7.627057417018934,ZA,100,Low (<100K)
University of Mumbai,University Of Mumbai,4,577339,18291,13.266186626713848,9.814219084777946,IN,100,Medium (100K-1M)
University of Nairobi,University Of Nairobi,7,913757,33084,13.725321045137758,10.40683528644616,KE,100,Medium (100K-1M)
University of Nebraska at Kearney,University Of Nebraska At Kearney,3,142663,5338,11.86824749413235,8.582793648500186,US,100,Medium (100K-1M)
University of Nebraska at Omaha,University Of Nebraska At Omaha,9,737296,22212,13.510746075069424,10.008432982057622,US,100,Medium (100K-1M)
University of Nebraska–Lincoln,University Of Nebraska,36,8239117,108318,15.924403857321638,11.592835856198022,US,95,Elite (5M+)
"University of Nevada, Reno",University Of Nevada,25,3070483,52150,14.937345761860309,10.86189863570049,US,95,High (1M-5M)
University of New Brunswick,University Of New Brunswick,20,1890095,38301,14.452138179396664,10.553257393126504,CA,100,High (1M-5M)
University of New England,England University; University Of New England,11,1341808,25419,14.10952926149639,10.143291544743445,AU,95,High (1M-5M)
University of New Hampshire,University Of New Hampshire,7,2828984,37900,14.855428548042712,10.542732775946709,US,100,High (1M-5M)
University of New Haven,University Of New Haven,25,488764,9825,13.099637080347852,9.192787212728591,US,100,Medium (100K-1M)
University of New Mexico,University Of New Mexico,10,8423193,99980,15.946499649206077,11.512735446917942,US,100,Elite (5M+)
University of New Orleans,University Of New Orleans,6,1145459,20721,13.95131686101676,9.938951216811695,US,100,High (1M-5M)
University of Nicosia,University Of Corsica; University Of Nicosia,12,213677,10079,12.2722254879497,9.21830854162536,CY,90,Medium (100K-1M)
University of Nigeria,University Of Nigeria,5,738218,37389,13.51199580752912,10.52915856797116,NG,100,Medium (100K-1M)
University of North Carolina Wilmington,University Of North Carolina Wilmington,6,511007,13921,13.144140524640594,9.541225601728613,US,100,Medium (100K-1M)
University of North Carolina at Chapel Hill,University Of North Carolina At Chapel Hill,23,34624548,353152,17.36007349711619,12.774656669774794,US,100,Elite (5M+)
University of North Carolina at Charlotte,University Of North Carolina; University Of North Carolina At Charlotte; University Of North Carolina Charlotte,36,1787457,41762,14.396305056770755,10.639766059056678,US,95,High (1M-5M)
University of North Carolina at Pembroke,University Of North Carolina At Pembroke,3,113712,5393,11.641433009174625,8.593042503699674,US,100,Medium (100K-1M)
University of North Dakota,University Of North Dakota,6,1203473,25076,14.0007229323159,10.129706370367266,US,100,High (1M-5M)
University of North Florida,University Of North Florida,10,285358,11811,12.561503315681245,9.376871242863814,US,100,Medium (100K-1M)
University of North Georgia,University Of North Georgia,37,32249,2612,10.38127332222392,7.868254265520613,US,100,Low (<100K)
University of North Texas,University Of North Texas; University Of Texas,70,3087555,61550,14.942890397405709,11.027621378434317,US,95,High (1M-5M)
University of Northampton,University Of Northampton,4,165711,6868,12.01800662082866,8.834773814213882,GB,100,Medium (100K-1M)
University of Notre Dame,University Of Notre Dame,29,8248356,98967,15.925524586962416,11.502551844542667,US,100,Elite (5M+)
University of Nottingham,University Of Nottingham,15,13551953,187031,16.422041301535273,12.139035004191507,GB,100,Elite (5M+)
University of Oklahoma,University Of Oklahoma,18,6476066,89656,15.68362393961867,11.403746557412855,US,100,Elite (5M+)
University of Oregon,University Of Oregon,18,7279977,57378,15.80063839819028,10.957433661708343,US,100,Elite (5M+)
University of Oslo,University Of Oslo,7,15595514,188756,16.56249393088372,12.148215752516316,NO,100,Elite (5M+)
University of Otago,University Of Otago,6,6474655,91528,15.683406036725437,11.424411140939483,NZ,100,Elite (5M+)
University of Ottawa,University Of Ottawa,28,12116752,165172,16.310099598422248,12.014748688454867,CA,100,Elite (5M+)
University of Oulu,University Of Oulu,4,5808062,75599,15.574757682535378,11.233211562167623,FI,100,Elite (5M+)
University of Oxford,Oxford University; University Of Oxford; University Oxford,155,62747514,590904,17.95462953359838,13.289410538966608,GB,95,Elite (5M+)
University of Padua,University Of Padova,6,19602081,211177,16.79114634304912,12.260456658721854,IT,92,Elite (5M+)
University of Palermo,University Of Palermo,5,4900488,78670,15.40484555401994,11.273029878568291,IT,100,High (1M-5M)
University of Pennsylvania,University Of Pennsylvania,43,54486122,379869,17.813456603358105,12.847584367908055,US,100,Elite (5M+)
University of Perugia,University Of Perugia,4,6681422,67482,15.714841546778544,11.119630993288766,IT,100,Elite (5M+)
University of Phoenix,University Of Phoenix,19,152629,6874,11.935771970909167,8.835646922534773,US,100,Medium (100K-1M)
University of Piraeus,University Of Piraeus,6,332444,12136,12.714229711861885,9.40401391710636,GR,100,Medium (100K-1M)
University of Pisa,University Of Paris; University Of Pisa; University Pisa,18,12504797,135170,16.3416229686248,11.8142959225418,IT,92,Elite (5M+)
University of Pittsburgh,University Of Pittsburgh; University Of Pittsburgh Institute For Cyber Law,37,33725966,295991,17.333778632738206,12.598087705913931,US,90,Elite (5M+)
University of Plymouth,University Of Plymouth,20,2146386,37693,14.57929652142221,10.537256209576572,GB,100,High (1M-5M)
University of Portsmouth,Portsmouth University; University Of Portsmouth,25,2276391,38020,14.638102291384072,10.545893917642871,GB,95,High (1M-5M)
University of Potsdam,University Potsdam,14,2910296,61273,14.883765695795388,11.023110888393704,DE,95,High (1M-5M)
University of Pretoria,University Of Pretoria,6,3146032,95918,14.961652852055837,11.471259364292589,ZA,100,High (1M-5M)
University of Professional Studies,University Of Professional,3,29519,2572,10.292823278714408,7.852827812281744,GH,95,Low (<100K)
University of Puerto Rico System,University Of Puerto Rico,4,996669,18046,13.812175001174772,9.800734744961298,PR,95,Medium (100K-1M)
University of Reading,Reading University; University Of Reading,14,5309079,88763,15.484929120203454,11.393736441375868,GB,95,Elite (5M+)
University of Regina,University Of Regina,7,1182682,24591,13.983296144245651,10.110176465778377,CA,100,High (1M-5M)
University of Rhode Island,University Of Rhode Island,17,2446936,41864,14.71034759628218,10.642205434638532,US,100,High (1M-5M)
University of Richmond,University Of Richmond,3,477445,17862,13.076206343502642,9.790486813448885,US,100,Medium (100K-1M)
University of Rochester,University Of Rochester,12,15780982,146464,16.574316165484902,11.894541771046404,US,100,Elite (5M+)
University of Salerno,University Of Salerno,13,3509244,56210,15.070911472589689,10.936867746266625,IT,100,High (1M-5M)
University of Salford,University Of Salford,6,1454735,39735,14.190334998825934,10.590012856787189,GB,100,High (1M-5M)
University of Santo Tomas,University Of Santo Tomas,6,132753,6483,11.796253070476974,8.777092882855566,PH,100,Medium (100K-1M)
University of Saskatchewan,University Of Saskatchewan,9,5459543,95187,15.512875827749877,11.463609162414269,CA,100,Elite (5M+)
University of Scranton,University Of Scranton,7,127796,4568,11.758198346471644,8.427049641563272,US,100,Medium (100K-1M)
University of Sheffield,University Of Sheffield,9,15769904,190072,16.573613934824692,12.155163487878974,GB,100,Elite (5M+)
University of Siena,University Of Siena,3,4777698,60479,15.37946960781359,11.010068010853416,IT,100,High (1M-5M)
University of South Alabama,University Of South Alabama,8,1408949,21858,14.15835530409077,9.992368015030005,US,100,High (1M-5M)
University of South Australia,University Of South Australia,10,3665306,59107,15.114422655142654,10.987121558023524,AU,100,High (1M-5M)
University of South Carolina,University Of South Carolina,27,7212300,102493,15.791298598429986,11.5375595392619,US,100,Elite (5M+)
University of South Carolina Aiken,University Of South Carolina Aiken,7,70267,1893,11.160071782133274,7.546446273746024,US,100,Low (<100K)
University of South Carolina Beaufort,University Of South Carolina Beaufort,4,113644,1773,11.64083483359226,7.480992162869525,US,100,Medium (100K-1M)
University of South Florida,University Of South Florida; University Of South Florida Cyber Florida,50,7989635,130364,15.893655759758524,11.778093487539673,US,90,Elite (5M+)
University of South Wales,University Of New South Wales; University Of South Wales,60,491244,14542,13.104698263996765,9.58486505717771,GB,95,Medium (100K-1M)
University of Southampton,University Of Southampton,11,12951912,184494,16.376754057207723,12.125377641824498,GB,100,Elite (5M+)
University of Southern California,University Of Southern California; University Of Southern California Election Cybersecurity Initiative,45,27717953,273387,17.13759092003811,12.518647310574991,US,90,Elite (5M+)
University of Southern Maine,University Of Southern Maine,7,156153,4954,11.958597978777624,8.508152446764088,US,100,Medium (100K-1M)
University of Southern Mississippi,University Of Southern Mississippi,13,933497,21080,13.746694099487062,9.956127439860309,US,100,Medium (100K-1M)
University of St Andrews,University Of St Andrews,3,4755063,79024,15.374720713387347,11.27751953708382,GB,100,High (1M-5M)
University of Strathclyde,Strathclyde University; University Of St; University Of Strathclyde,30,4462874,87368,15.311303735152851,11.377895807650354,GB,90,High (1M-5M)
University of Stuttgart,University Of Stuttgart,3,5269934,157877,15.477528586475636,11.969577861847544,DE,100,Elite (5M+)
University of Sunderland,University Of Sunderland,6,242833,8411,12.400133361312712,9.03741453682259,GB,100,Medium (100K-1M)
University of Surrey,England University Of Surrey; Surrey University; University Of Surrey; University Of Surrey Woodward,101,4132517,81438,15.234397464384708,11.307609552730574,GB,95,High (1M-5M)
University of Sussex,University Of Sussex,11,6426001,83502,15.675863129893498,11.33263783833726,GB,100,Elite (5M+)
University of Swabi,University Of Swabi,3,111002,4230,11.617312506956274,8.350193650720067,PK,100,Medium (100K-1M)
University of Tampa,University Of Tampa,11,203584,9653,12.223838887074118,9.175127616220438,US,100,Medium (100K-1M)
University of Tartu,University Of Tartu,11,4426315,49096,15.30307819333916,10.80155321211961,EE,100,High (1M-5M)
University of Tasmania,University Of Tasmania,10,4319527,75274,15.278656694991806,11.228903353349937,AU,100,High (1M-5M)
University of Technology Sydney,University Of Technology Sydney,20,5316829,98294,15.486387819058272,11.495728440141708,AU,100,Elite (5M+)
University of Tehran,University Of Tehran,8,4561620,123334,15.33318860077779,11.722659509374504,IR,100,High (1M-5M)
University of Tennessee at Chattanooga,University Of Tennessee At Chattanooga,5,328910,13264,12.703542476433936,9.49288426657184,US,100,Medium (100K-1M)
University of Tennessee at Knoxville,University Of Tennessee; University Of Tennessee At Knoxville,19,10507735,147274,16.167622305756698,11.900056866389887,US,90,Elite (5M+)
University of Toledo,University Of Toledo,6,2317656,45796,14.65606731954285,10.731973865773508,US,100,High (1M-5M)
University of Toronto,Citizen Lab At University Of Toronto; University Of Toronto; University Of Toronto Citizenlab; University Of Toronto On,79,58141202,552156,17.87838514431541,13.221587705109304,CA,90,Elite (5M+)
University of Trento,University Of Trento,3,4035756,61554,15.210704450516197,11.027686363081717,IT,100,High (1M-5M)
University of Trinidad and Tobago,University Of Trinidad,3,37807,2566,10.540275999426688,7.85049318087114,TT,90,Low (<100K)
University of Tulsa,University Of Tulsa; University Of Tulsa School Of Cyber,35,691989,18698,13.44732678362834,9.83622532547696,US,90,Medium (100K-1M)
University of Turin,University Of Turin,8,11650994,143302,16.270902142054272,11.872716548698314,IT,100,Elite (5M+)
University of Turku,University Of Turku,3,6480013,91883,15.68423322881995,11.428282190901124,FI,100,Elite (5M+)
University of Twente,University Of Twente; University Twente,18,5875100,89085,15.586233809336086,11.397357474289397,NL,95,Elite (5M+)
University of Udine,University Of Udine,13,3767488,40522,15.141919289770495,10.609624993134318,IT,100,High (1M-5M)
University of Ulster,Ulster University,23,3532629,61605,15.077553193996016,11.02851454737569,GB,95,High (1M-5M)
University of Utah,University Of Utah; University Of Utah Health,44,20458432,220543,16.83390572708941,12.303852500447547,US,95,Elite (5M+)
University of Uyo,University Of Uyo,4,134954,11970,11.81269666851933,9.39024233725137,NG,100,Medium (100K-1M)
University of Vermont,University Of Vermont,25,5193692,64524,15.46295556279643,11.074808024586815,US,100,Elite (5M+)
University of Victoria,University Of Victoria,6,5833191,75301,15.579074921360688,11.229261973860227,CA,100,Elite (5M+)
University of Vienna,University Vienna,7,10340739,167313,16.15160199121492,12.02762756548214,AT,95,Elite (5M+)
University of Virginia,University Of Virginia; University Of Virginia School Of Engineering,47,17431009,202774,16.67376136188739,12.219852268938546,US,90,Elite (5M+)
University of Waikato,University Of Waikato,12,1396161,30709,14.149237601416928,10.332343613434867,NZ,100,High (1M-5M)
University of Wales,University Of Naples; Wales University,9,3582542,49182,15.091583441403776,10.803303314316404,GB,92,High (1M-5M)
University of Warsaw,University Warsaw,3,4388822,108013,15.294571639764213,11.590016127334792,PL,95,High (1M-5M)
University of Warwick,University Of Warwick; Warwick University,19,9043882,139369,16.017599175542667,11.844887546113556,GB,95,Elite (5M+)
University of Washington,University Of Washington; University Of Washington Medicine,65,93970264,520351,18.358488960404223,13.162260784625447,US,95,Elite (5M+)
University of Waterloo,University Of Waterloo,46,9541455,155613,16.071156652324213,11.955133860972044,CA,100,Elite (5M+)
University of West Florida,University Of West Florida; University Of West Florida Center,48,302342,8373,12.61931741345716,9.032886946579088,US,95,Medium (100K-1M)
University of West London,University Of West London,7,164201,6106,12.008852656194252,8.717190933223135,GB,100,Medium (100K-1M)
University of Westminster,University Of Westminster,3,533215,18508,13.18668187433835,9.826012379256715,GB,100,Medium (100K-1M)
University of Windsor,University Of Windsor,22,1419486,38410,14.165806096698947,10.556099155887797,CA,100,High (1M-5M)
University of Winnipeg,University Of Winnipeg,5,421729,13042,12.952120577825571,9.476006870370282,CA,100,Medium (100K-1M)
University of Wisconsin–Madison,University Of Wisconsin; University Of Wisconsin At Madison,55,42984640,373362,17.576353423805195,12.830306415731762,US,95,Elite (5M+)
University of Wollongong,University Of Wollongong,18,5079288,82457,15.44068184912934,11.320044351782906,AU,100,Elite (5M+)
University of Wolverhampton,University Of Wolverhampton,7,569258,15865,13.252090794077684,9.671933733861948,GB,100,Medium (100K-1M)
University of York,University Of York; York University,83,7476533,101640,15.82727987357812,11.529202276031905,GB,95,Elite (5M+)
University of Zimbabwe,University Of Zimbabwe,6,564457,17359,13.243621257678104,9.761923988214342,ZW,100,Medium (100K-1M)
University of Zurich,University Of Zurich; University Zurich,16,20595548,201583,16.8405855424526,12.21396144695041,CH,95,Elite (5M+)
University of the Cumberlands,University Of The Cumberlands,3,40882,3230,10.618469607703592,8.080546965824498,US,100,Low (<100K)
University of the District of Columbia,University Of The District Of Columbia,5,93607,4699,11.446871128898794,8.45531778769815,US,100,Low (<100K)
University of the Highlands and Islands,University Of The Highlands,8,102155,3206,11.534256335672058,8.073091199693154,GB,95,Medium (100K-1M)
University of the South Pacific,University Of The South Pacific,4,201849,6097,12.215280126281089,8.7157161275482,FJ,100,Medium (100K-1M)
University of the Virgin Islands,University Of The Virgin,3,53504,1475,10.8875303864611,7.297091005160418,VI,95,Low (<100K)
University of the West Indies System,University Of The West Indies,7,482387,10798,13.08650404846382,9.28720881623276,JM,95,Medium (100K-1M)
University of the Western Cape,University Of The Western Cape,3,947813,27435,13.761913559455278,10.219611298619212,ZA,100,Medium (100K-1M)
University of the Witwatersrand,University Of The Witwatersrand,9,5173928,102823,15.45914291917551,11.540774067789968,ZA,100,Elite (5M+)
Universität Hamburg,University Hamburg,3,20217269,222096,16.82204774760448,12.310869502362207,DE,94,Elite (5M+)
Utica College,Utica College,11,22140,1479,10.005186372360962,7.299797366758161,US,100,Low (<100K)
Utrecht University,University Utrecht,8,20307822,235355,16.826516739234407,12.368854540449512,NL,95,Elite (5M+)
Valley City State University,Valley City State University,5,3793,336,8.24117615049496,5.820082930352362,US,100,Low (<100K)
Vanderbilt University,University Of Vanderbilt; Vanderbilt University; Vanderbilt University On; Vanderbilt University Owen Graduate School Of Management,42,19490349,172894,16.785430029249643,12.060439752803264,US,90,Elite (5M+)
Victoria University,Victoria University,9,1320387,25400,14.093436190764772,10.142543822310389,AU,100,High (1M-5M)
Victoria University of Wellington,Victoria University Of Wellington,3,1943939,62254,14.48022739932868,11.038994132386511,NZ,100,High (1M-5M)
Vienna University of Economics and Business,University Of Economics,3,604047,18097,13.31140894395804,9.803556713911078,AT,90,Medium (100K-1M)
Villanova University,Villanova University,5,799390,24737,13.591605466752153,10.116095801934955,US,100,Medium (100K-1M)
Vincennes University,Vincennes University,5,9017,2982,9.106977858981027,8.000684784514748,US,100,Low (<100K)
Voorhees College,Voorhees College,3,5792,253,8.664405571096625,5.537334267018537,US,100,Low (<100K)
Walden University,Walden University,6,104248,7415,11.554537547288902,8.91139510724569,US,100,Medium (100K-1M)
Waseda University,Waseda University,6,3425281,87021,15.046694362055485,11.373916239232807,JP,100,High (1M-5M)
Washington College,College Washington,4,117239,4181,11.671978394824828,8.338544879988579,US,95,Medium (100K-1M)
Washington University in St. Louis,Washington University In St,9,40178556,254351,17.508844003316415,12.446474413400653,US,95,Elite (5M+)
Webster University,Webster University,14,107920,2740,11.58915475696176,7.916078096302786,US,100,Medium (100K-1M)
Wellesley College,Wellesley College,3,559043,12330,13.2339834610253,9.41987169587053,US,100,Medium (100K-1M)
West Chester University,Chester University,7,220972,7624,12.30579580109059,8.939187601475613,US,95,Medium (100K-1M)
Western University,Eastern University,3,12271290,170424,16.322773027126203,12.046050596230986,CA,94,Elite (5M+)
Whitworth University,Whitworth University,3,14403,1202,9.575261224768768,7.0925737159746784,US,100,Low (<100K)
Widener University,Widener University,4,115588,4906,11.65779607498348,8.498418036089904,US,100,Medium (100K-1M)
Williams College,Williams College; Willis College,8,535158,11090,13.190319177985764,9.313889247604742,US,93,Medium (100K-1M)
Wilmington University,Wilmington University,5,1217672,11792,14.012452218300274,9.37526141408997,US,100,High (1M-5M)
Yale University,Able University; University Of Yale; Yale University,50,51561550,410021,17.758286817041316,12.923966095777509,US,93,Elite (5M+)
Yeshiva University,Yeshiva University,16,1997958,19043,14.507636717459569,9.85450737031441,US,100,High (1M-5M)
Zayed University,Zayed University,5,219680,11109,12.299931773067184,9.315600882633676,AE,100,Medium (100K-1M)
Zhejiang University,Zhejiang University,3,29209692,368151,17.190011164209412,12.816251175350354,CN,100,Elite (5M+)
