date,year,month,university_name,article_url
2023-08-24,2023,8,Brown University,https://www.golocalprov.com/business/chartercare-computers-back-online-after-ransomware-attack
2023-09-13,2023,9,Brown University,https://www.itworldcanada.com/article/hashtag-trending-sep-13-u-s-senators-to-meet-ai-ceos-study-shows-ai-can-create-and-run-a-software-company-in-minutes-cyberattack-hits-major-childrens-charity/546620
2024-03-12,2024,3,Brown University,https://www.thehealthsite.com/topics/cyber/
2024-12-16,2024,12,Brown University,https://www.publicnewsservice.org/2024-12-16/international-issues/expert-foreign-cyber-threats-targeting-utilities-compromise-national-security/a94094-1
2020-04-21,2020,4,Brunel University,https://www.intelligentcio.com/eu/2020/04/21/brunel-university-london-steering-a-new-cyber-path-and-investing-early/
2020-07-29,2020,7,Brunel University,https://www.dailymail.co.uk/news/article-8571913/National-Trust-members-latest-victims-cyber-hacker-paid-ransom.html
2020-11-30,2020,11,Brunel University,https://www.thehindu.com/books/books-authors/john-ferris-interview-behind-the-enigma-the-authorized-history-of-gchq-britain-secret-cyber-intelligence-agency/article33213657.ece
2023-06-13,2023,6,Brunel University,https://www.capitalethiopia.com/2023/06/13/cyberattacks-and-zombie-machines/
2022-06-01,2022,6,Bull College,https://tribalcollegejournal.org/aihec-awarded-grant-to-address-cybersecurity-at-tribal-colleges/
2022-11-17,2022,11,Bull College,https://tribalcollegejournal.org/connecting-minds-and-building-capacity-aihecs-efforts-to-enhance-cyberinfrastructure-at-tribal-colleges/
2024-07-31,2024,7,Bull College,https://www.hawaii.edu/news/2024/07/30/windward-cc-pioneers-cybersecurity-pathways/
2024-12-10,2024,12,Bull College,http://tribalcollegejournal.org/connecting-minds-and-building-capacity-aihecs-efforts-to-enhance-cyberinfrastructure-at-tribal-colleges/
2020-02-23,2020,2,Butler County Community College,http://wisr680.com/bc3-works-to-recover-from-weekend-ransomware-attack/
2020-04-13,2020,4,Butler County Community College,https://blog.tmcnet.com/blog/rich-tehrani/security/1000-schools-were-potentially-impacted-by-ransomware-in-the-past-15-months-covid-19-distance-learning-makes-them-bigger-targets.html
2020-08-01,2020,8,Butler County Community College,http://www.theonlinerocket.com/news/2020/08/01/alumni-donors-potentially-affected-by-ransomware-attack/
2021-11-29,2021,11,Butler County Community College,https://www.wtae.com/article/butler-county-community-college-closed-ransomware-attack/38374651
2021-12-20,2021,12,Butler County Community College,https://www.tnonline.com/20211220/fbi-state-led-nation-in-data-breach-losses-in-2020/
2022-01-27,2022,1,Butler County Community College,https://www.butlereagle.com/20220126/bc3-hacker-obtained-files-from-college-servers-2/
2022-02-26,2022,2,Butler County Community College,https://www.butlereagle.com/20220226/cybersecurity-what-happens-when-institutions-are-attacked/
2022-05-03,2022,5,Butler County Community College,https://www.insidehighered.com/quicktakes/2022/05/03/ransomware-attack-closes-kellogg-community-college
2022-07-23,2022,7,Butler County Community College,https://www.butlereagle.com/20220723/cybersecurity-a-growing-concern-for-individuals-businesses/
2022-10-13,2022,10,Butler County Community College,https://www.butlereagle.com/20221013/cybercrime-becoming-a-common-threat/
2022-10-26,2022,10,Butler County Community College,https://www.govtech.com/education/higher-ed/montgomery-county-cc-to-get-919k-for-stem-cybersecurity
2023-01-21,2023,1,Butler County Community College,https://www.butlereagle.com/20230121/grant-to-benefit-bc3-networking-and-cybersecurity-students/
2023-05-18,2023,5,Butler County Community College,https://www.wisr680.com/bc3-to-receive-additional-grant-funding-for-cybersecurity-program/
2023-07-24,2023,7,Butler County Community College,https://www.butlereagle.com/20230724/bc3-students-affected-by-national-student-clearinghouse-breach/
2023-08-23,2023,8,Butler County Community College,https://www.butlereagle.com/20230823/no-key-info-of-bc3-students-found-in-breach/
2024-03-02,2024,3,Butler County Community College,https://www.butlereagle.com/20240302/cybersecurity-critical-for-banks-and-other-industries/
2024-04-06,2024,4,Butler County Community College,https://www.butlereagle.com/20240406/4-experts-to-advise-businesses-about-cybersecurity-risks-measures/
2020-07-04,2020,7,California Institute Of Technology,https://www.blabbermouth.net/news/stephen-pearcy-tells-sebastian-bach-his-twitter-account-got-hacked-and-he-never-tweeted-to-unmask-america/
2020-07-23,2020,7,California Institute Of Technology,https://mercatornet.com/twitter-hack-revelation-people-are-still-human/64928/
2020-08-13,2020,8,California Institute Of Technology,https://mercatornet.com/accused-twitter-hackers-arrested/65528/
2020-09-08,2020,9,California Institute Of Technology,https://www.lawfareblog.com/succeed-its-cybersecurity-mission-defense-department-must-partner-academia-real
2021-01-01,2021,1,California Institute Of Technology,https://www.haaretz.com/israel-news/business/.premium.MAGAZINE-even-israel-s-secret-service-can-be-hacked-and-this-expert-knows-why-1.9410000
2022-01-20,2022,1,California Institute Of Technology,https://mercatornet.com/ukraine-cyberattack/76968/
2022-06-30,2022,6,California Institute Of Technology,http://www.parabolicarc.com/2022/06/30/breakthrough-nxm-autonomous-security-technology-protects-space-infrastructure-and-iot-devices-from-cyberattacks/
2023-05-10,2023,5,California Institute Of Technology,https://mercatornet.com/to-pay-or-not-to-pay-ransomware-attacks-on-public-institutions/84177/
2023-07-20,2023,7,California Institute Of Technology,https://www.sfchronicle.com/bayarea/article/caltech-sued-deceptive-cybersecurity-bootcamp-18207052.php
2023-08-17,2023,8,California Institute Of Technology,https://www.makeuseof.com/best-cybersecurity-bootcamps/
2020-05-05,2020,5,California Institute Of Technology Caltech,https://www.prnewswire.com:443/news-releases/caltech-ctme-teams-with-fullstack-academy-to-offer-live-online-training-program-amid-escalating-demand-for-cybersecurity-professionals-301053008.html
2020-06-17,2020,6,California Institute Of Technology Caltech,https://www.prnewswire.com/news-releases/caltech-ctme-and-fullstack-academy-launch-live-online-training-program-amid-growing-demand-for-cybersecurity-professionals-301078972.html
2022-05-30,2022,5,California Institute Of Technology Caltech,https://markets.businessinsider.com/news/stocks/tech-billionaire-senate-candidate-warns-of-our-vulnerability-to-a-putin-cyberattack-1031495807
2022-06-30,2022,6,California Institute Of Technology Caltech,https://www.prnewswire.com:443/news-releases/breakthrough-nxm-autonomous-security-technology-protects-space-infrastructure-and-iot-devices-from-cyberattacks-301577832.html
2024-10-07,2024,10,California Institute Of Technology Caltech,https://www.stimson.org/2024/cyber-accountability-building/
2020-04-02,2020,4,California Polytechnic State University,https://www.wfmz.com/news/pr_newswire/pr_newswire_technology/fullstack-academy-and-louisiana-state-university-join-forces-to-offer-first-cybersecurity-coding-live-online/article_70505e06-8d2e-5a59-b07d-76ba09878d19.html
2020-10-07,2020,10,California Polytechnic State University,https://siliconangle.com/2020/10/07/department-of-defense-and-nsa-officials-lead-initiatives-for-us-cyber-strategy-spacecybersecurity/
2021-02-10,2021,2,California Polytechnic State University,https://isnblog.ethz.ch/security/hacking-back-unpacked-an-eye-for-an-eye-not-so-fast
2021-10-19,2021,10,California Polytechnic State University,https://www.prnewswire.com:443/news-releases/cal-poly-san-luis-obispo-student-luis-plascencia-selected-as-syneds-october-national-cyberhero-for-being-an-inspiring-young-leader-in-cybersecurity-education-and-outreach-301403273.html
2023-08-19,2023,8,California Polytechnic State University,https://www.science.org/content/article/cyberattack-shutters-major-nsf-funded-telescopes-more-2-weeks
2024-07-03,2024,7,California Polytechnic State University,https://www.homelandsecuritynewswire.com/dr20240703-to-guard-against-cyberattacks-in-space-researchers-ask-what-if
2021-01-06,2021,1,California State Polytechnic University,https://www.rit.edu/news/worlds-best-cybersecurity-colleges-face-offensive-based-competition-jan-7-10
2021-03-15,2021,3,California State Polytechnic University,https://news.uwf.edu/uwf-team-places-among-top-in-global-cybersecurity-competition/
2022-01-10,2022,1,California State Polytechnic University,https://www.rit.edu/news/worlds-best-cybersecurity-students-battle-collegiate-pentesting-competition-rochester
2020-06-29,2020,6,California University,https://www.mynet.com/hackerlar-california-universitesinden-11-milyon-dolar-fidye-aldi-110106543435
2021-06-18,2021,6,California University,https://www.tamindir.com/haber/cl0p-hacker-grubu_68424/
2021-10-04,2021,10,California University,https://lifehacker.ru/lifehack-352/
2022-05-01,2022,5,California University,https://www.punjabkesari.in/national/news/indian-education-sector-biggest-target-of-cyber-attacks-1591805
2023-09-01,2023,9,California University,https://lifehacker.ru/chemu-ne-uchat-v-shkole/
2024-01-19,2024,1,California University,https://hvg.hu/tudomany/20240119_hackertamadas_eroszakos_kepek_felvetel_traumatizalas
2024-03-07,2024,3,California University,https://lifehacker.ru/mify-iz-detektivov/
2024-05-20,2024,5,California University,http://www.cumhuriyet.com.tr/bilim-teknoloji/universite-ogrencileri-yuzbinlerce-camasir-makinesini-hackledi-2208641
2020-12-21,2020,12,Canada University,http://www.bursahakimiyet.com.tr/haber/suudi-arabistan-ve-bae-onlarca-gazetecinin-telefonunu-hacklemis-463536.html
2022-01-13,2022,1,Canada University,https://www.konhaber.com/haber-el_salvador_da_gazetecilerin_ve_aktivistlerin_telefonlarinin_pegasus_ile_hacklendigi_ortaya_cikti-1689325.html
2022-04-20,2022,4,Canada University,http://www.detaykibris.com/guneyin-adi-ingiliz-yetkililerin-telefonlarinin-pegasus-yazilimiyla-hacklenmesi-olay-289026h.htm
2020-07-31,2020,7,Canada University Of Western Ontario,https://www.bankinfosecurity.com/blogs/blackbauds-bizarre-ransomware-attack-notification-p-2929
2020-08-08,2020,8,Canada University Of Western Ontario,https://www.inforisktoday.com/blogs/blackbauds-bizarre-ransomware-attack-notification-p-2929
2020-09-11,2020,9,Canada University Of Western Ontario,https://www.databreachtoday.com/tally-those-affected-by-blackbaud-hack-soars-a-14982
2020-09-24,2020,9,Canada University Of Western Ontario,https://www.bankinfosecurity.com/blackbaud-ransomware-breach-victims-lawsuits-pile-up-a-15053
2020-08-20,2020,8,Canyon University,https://www.prweb.com/releases/top_18_online_cybersecurity_masters_degree_programs_rated_for_quality_of_education_and_affordability/prweb17322658.htm
2020-10-21,2020,10,Canyon University,https://www.prnewswire.com:443/news-releases/great-business-schools-releases-national-rankings-of-cyber-and-information-security-mba-programs-301156272.html
2021-02-25,2021,2,Canyon University,https://kjzz.org/content/1661914/expert-dhs-action-bolster-cybersecurity-needed-prevent-catastrophe
2021-04-12,2021,4,Canyon University,https://www.prweb.com/releases/intelligent_com_announces_best_online_cyber_security_degree_programs_for_2021/prweb17859405.htm
2023-05-10,2023,5,Canyon University,https://www.utilitydive.com/news/arizona-corporation-commission-cybersecurity-utilities/649891/
2024-03-20,2024,3,Canyon University,https://www.govinfosecurity.com/authors/brandy-harris-i-6483
2021-06-04,2021,6,Cape Cod Community College,https://www.capecodtimes.com/story/news/2021/06/04/ransomware-attack-2021-woods-hole-marthas-vineyard-nantucket-ferry-steamship-authority-fbi/7527689002/
2022-05-05,2022,5,Cape Cod Community College,https://www.capecod.edu/news/2022-news/cape-cod-community-college-uses-gencyber-grant-from-the-national-security-agency-nsa-to-inspire-the-next-generation-of-cyber-stars--.html
2023-07-02,2023,7,Cape Cod Community College,https://www.capecod.edu/gencyber/
2020-01-04,2020,1,Capella University,https://www.heraldargus.com/community/ivy-tech-s-cyber-security-program-makes-top-list/article_71e0e46d-dc51-58b5-94f9-d1bb9d4e3f9f.html
2021-04-12,2021,4,Capella University,https://www.prweb.com/releases/intelligent_com_announces_best_online_cyber_security_degree_programs_for_2021/prweb17859405.htm
2021-09-01,2021,9,Capella University,https://www.tmcnet.com/usubmit/-arvig-announces-new-director-cybersecurity-/2021/09/01/9441128.htm
2021-09-13,2021,9,Capella University,https://www.cioreview.com/news/arvig-welcomes-eric-wilkens-as-the-director-of-cybersecurity-nid-34445-cid-145.html
2020-02-10,2020,2,Cardiff University,https://www.dailymail.co.uk/sciencetech/article-7987369/New-software-detect-cyber-attacks-smart-home-devices.html
2020-04-01,2020,4,Cardiff University,https://www.scmagazineuk.com/guide-uks-top-universities-cyber-security/article/1678890
2020-07-21,2020,7,Cardiff University,https://cacm.acm.org/news/246305-predicting-cyberattacks/fulltext
2020-10-21,2020,10,Cardiff University,https://www.labiotech.eu/regulatory/cyberattack-biotech-startups-covid/
2021-01-13,2021,1,Cardiff University,https://thetab.com/uk/exeter/2021/01/13/senior-member-of-exeter-uni-staff-calls-student-protest-cyber-terrorism-50507
2021-05-05,2021,5,Cardiff University,https://www.economist.com/international/2021/05/03/new-technology-has-enabled-cybercrime-on-an-industrial-scale
2021-07-11,2021,7,Cardiff University,http://www.msn.com/en-nz/news/uknews/uk-food-supply-chain-vulnerable-to-cyber-attack-expert-warns/ar-AAM1crC
2021-09-27,2021,9,Cardiff University,https://energycentral.com/news/researchers-cardiff-university-publish-findings-energy-cyber-risks-critical-smart-grid-assets
2022-05-10,2022,5,Cardiff University,https://www.computerweekly.com/news/252517944/CyberUK-22-Wales-splashes-95m-on-cyber-innovation-hub
2022-05-19,2022,5,Cardiff University,https://www.aol.com/scientists-create-tool-kill-cyber-102446304.html
2022-06-16,2022,6,Cardiff University,https://www.miragenews.com/official-recognition-for-cybersecurity-degree-802148/
2022-06-26,2022,6,Cardiff University,http://www.progressive-charlestown.com/2022/06/stopping-cyber-crooks-in-their-tracks.html
2022-07-07,2022,7,Cardiff University,https://www.proactiveinvestors.co.uk/companies/news/986893/small-cap-wrap-crossword-cybersecurity-destiny-pharma-immupharma-and-more-986893.html
2022-10-10,2022,10,Cardiff University,https://www.theengineer.co.uk/content/in-depth/how-thales-welsh-cyber-centre-is-helping-industry-partners-secure-tomorrow-s-technologies
2023-02-09,2023,2,Cardiff University,https://techxplore.com/news/2023-02-west-ill-prepared-evolving-cyber-threats.html
2023-05-03,2023,5,Cardiff University,https://www.computerweekly.com/news/366536553/Cyber-Action-Plan-for-Wales-launched
2023-12-22,2023,12,Cardiff University,https://foreignaffairs.co.nz/2023/12/23/mil-osi-global-phone-hacking-in-the-british-press-three-key-moments-in-the-scandal-and-what-happens-next-3/
2024-03-22,2024,3,Cardiff University,https://punchng.com/nigerian-gets-uk-cyber-diversity-award/
2024-04-10,2024,4,Cardiff University,https://www.govinfosecurity.com/half-uk-firms-charities-failed-to-report-cyber-incidents-a-24827
2024-07-28,2024,7,Cardiff University,https://www.thetimes.com/world/ireland-world/article/irish-cybersecurity-boss-about-to-go-global-on-generative-ai-dr9c7x2nk
2024-08-13,2024,8,Cardiff University,https://www.theyucatantimes.com/2024/08/uady-professors-and-students-on-intensive-cybersecurity-training-at-the-cyber-innovation-center-in-wales/
2024-10-02,2024,10,Cardiff University,https://www.infosecurity-magazine.com/news/share-women-uk-cyber-roles-17/
2020-03-03,2020,3,Carleton University,https://ca.finance.yahoo.com/news/fraudsters-will-take-advantage-of-health-outbreaks-to-send-email-phishing-scams-202518065.html
2020-03-12,2020,3,Carleton University,http://easternontarionetwork.com/index.php/2020/03/12/rcmp-issues-dire-warning-about-its-ability-to-police-terrorism-foreign-interference-and-cybercrime/
2020-05-09,2020,5,Carleton University,https://www.beaufortcountynow.com/post/38220/as-budgets-tighten-colleges-still-vulnerable-to-ransomware.html
2021-07-29,2021,7,Carleton University,https://www.hawaiitelegraph.com/news/270495025/calian-announces-president-it-and-cyber-solutions
2021-10-26,2021,10,Carleton University,https://www.alternet.org/2021/10/cyber-safety/
2021-11-25,2021,11,Carleton University,https://ottawacitizen.com/news/local-news/insider-attacks-that-breached-ontario-vaccination-booking-system-the-hardest-to-prevent-cybersecurity-expert-says
2021-12-07,2021,12,Carleton University,https://www.theepochtimes.com/canadian-intelligence-agencys-active-cyber-operations-to-raise-costs-for-foreign-hackers_4144088.html
2022-01-26,2022,1,Carleton University,https://www.timminstimes.com/opinion/carvin-as-putin-threatens-ukraine-cyber-is-the-tip-of-the-spear/wcm/cbd21e67-c5f3-4b62-b976-46d7debe0481
2022-03-24,2022,3,Carleton University,https://menafn.com/1103904491/Russia-seeking-to-use-refugees-as-a-cyber-weapon&source=22
2022-05-20,2022,5,Carleton University,https://infotel.ca/newsitem/5g-cybersecurity/cp430985027
2022-07-15,2022,7,Carleton University,https://nationalpost.com/news/politics/russian-cyber-threat-worse-than-previously-reported-cse
2023-02-24,2023,2,Carleton University,https://www.itbusiness.ca/news/the-russia-ukraine-cyber-war-one-year-later/124305
2023-03-22,2023,3,Carleton University,https://www.theglobeandmail.com/politics/article-canada-federal-cyber-attacks/
2023-04-11,2023,4,Carleton University,https://globalnews.ca/news/9614872/cyberattack-gas-infrastructure-justin-trudeau/
2023-07-08,2023,7,Carleton University,https://www.ctvnews.ca/sci-tech/canadian-cybersecurity-agency-and-fbi-issue-advisory-over-rising-truebot-cyber-attacks-1.6471754
2023-11-07,2023,11,Carleton University,https://energy.einnews.com/pr_news/666588394/board-member-and-former-ambassador-carmen-sylvain-qrd-awarded-the-certificate-in-cyber-risk-governance
2024-10-29,2024,10,Carleton University,https://www.globenewswire.com/news-release/2024/10/29/2970898/0/en/York-University-recipient-of-2024-National-Cybersecurity-Consortium-Funding-for-cybersecurity-project.html
2024-12-07,2024,12,Carleton University,https://www.cbc.ca/news/us-phone-hack-text-message-safety-1.7404286
2022-05-18,2022,5,Carmel College,https://www.sthelensstar.co.uk/news/20148766.police-probe-launches-carmel-college-hit-cyber-attack/
2022-07-02,2022,7,Carmel College,https://www.dailymail.co.uk/news/article-10976707/Hackers-leak-private-data-thousands-children-dark-web.html
2023-01-06,2023,1,Carmel College,https://www.csoonline.com/article/3684851/14-uk-schools-suffer-cyberattack-highly-confidential-documents-leaked.html
2023-05-25,2023,5,Carmel College,https://www.computing.co.uk/news/4116488/thomas-hardye-school-dorchester-hit-cyberattack
2021-10-04,2021,10,Carolina A T State University,https://www.miragenews.com/statewide-cybersecurity-coalition-receives-2-645025/
2022-04-19,2022,4,Carolina A T State University,https://www.msn.com/en-us/money/careersandeducation/cyberattacks-pose-existential-risk-to-colleges-and-sealed-one-small-college-s-fate/ar-AAWmtRw
2022-05-05,2022,5,Carolina A T State University,https://www.natlawreview.com/article/education-sector-continues-to-get-hit-ransomware-attacks
2022-06-02,2022,6,Carolina A T State University,https://markets.businessinsider.com/news/stocks/hbcus-industry-partners-launch-initiative-to-diversify-and-strengthen-cybersecurity-workforce-1031504730
2022-07-13,2022,7,Carolina A T State University,https://www.rstreet.org/2022/07/13/cyberbase-seeks-to-close-gap-in-national-cybersecurity-talent-shortage-by-increasing-black-representation/
2022-08-01,2022,8,Carolina A T State University,http://www.justmeans.com/press-release/hbcus-industry-partners-launch-initiative-to-diversify-and-strengthen-cybersecurity
2022-09-21,2022,9,Carolina A T State University,https://www.prnewswire.com:443/news-releases/ibm-teams-with-20-historically-black-colleges-and-universities-to-address-cybersecurity-talent-shortage-301629288.html
2022-10-02,2022,10,Carolina A T State University,https://thetandd.com/news/local/out-front-in-cybersecurity-sc-state-partners-with-ibm-to-launch-leadership-center/article_1116e7c8-3fbe-5957-89fe-2b3ee13ff723.html
2022-11-17,2022,11,Carolina A T State University,https://tribalcollegejournal.org/connecting-minds-and-building-capacity-aihecs-efforts-to-enhance-cyberinfrastructure-at-tribal-colleges/
2023-07-18,2023,7,Carolina A T State University,https://www.thedigitalcourier.com/news/icc-joins-the-carolina-cyber-network/article_f557416f-a17d-57d6-9c02-8d9472546227.html
2024-12-10,2024,12,Carolina A T State University,http://tribalcollegejournal.org/connecting-minds-and-building-capacity-aihecs-efforts-to-enhance-cyberinfrastructure-at-tribal-colleges/
2021-06-25,2021,6,Carolina A T University,https://www.bizjournals.com/triad/news/2021/06/25/how-to-root-out-cyber-threats-at-your-organization.html
2022-04-07,2022,4,Carolina A T University,https://therecord.media/north-carolina-at-hit-with-ransomware-after-alphv-attack/
2022-05-13,2022,5,Carolina A T University,https://therecord.media/lincoln-college-ransomware-david-gerlach-interview/
2022-07-07,2022,7,Carolina A T University,https://siliconangle.com/2022/07/06/california-college-12500-students-knocked-offline-cyberattack/
2022-09-08,2022,9,Carolina A T University,https://www.prnewswire.com/news-releases/leveling-the-cyberinfrastructure-playing-field-focus-of-upcoming-ms-cc-presentation-at-2022-national-hbcu-week-conference-301620894.html
2024-05-01,2024,5,Carolina A T University,https://www.finanznachrichten.de/nachrichten-2024-05/62112068-propel-southern-company-launch-hbcu-focused-cybersecurity-consortium-200.htm
2020-02-18,2020,2,Carolina University,http://readme.readmedia.com/BSC-cyber-student-Riley-Mueller-secures-internship-at-Palo-Alto-Networks-in-national-cyber-competition/merit-117612
2020-05-01,2020,5,Carolina University,https://www.usatoday.com/story/news/50-states/2020/04/30/turtle-derby-cleaner-subways-zoom-meeting-hacked-news-around-states/111646856/
2020-09-07,2020,9,Carolina University,https://www.jagran.com/world/america-america-said-some-countries-are-unable-to-make-vaccines-so-they-put-their-hackers-on-stealing-research-jagran-special-20718335.html
2021-02-11,2021,2,Carolina University,https://www.washingtonpost.com/local/tiffany-shackelford/2021/02/10/2ef42f7c-67a0-11eb-8c64-9595888caa15_story.html
2021-10-04,2021,10,Carolina University,https://www.wraltechwire.com/2021/10/04/statewide-cybersecurity-coalition-nc-pace-receives-2-million-nsa-grant/
2021-11-01,2021,11,Carolina University,http://www.wilmingtonbiz.com/education/2021/11/01/uncw_cybersecurity_coalition_partnership_receives_2m_grant/22500
2022-05-13,2022,5,Carolina University,https://www.prnewswire.com/news-releases/mcdonald-hopkins-welcomes-sean-bowen-to-national-data-privacy-and-cybersecurity-practice-301547155.html
2022-08-11,2022,8,Carolina University,https://www.pulse.ng/news/metro/3-nigerians-indicted-for-cyber-fraud-have-been-extradited-to-us/8k3qtwz
2023-01-27,2023,1,Carolina University,https://www.designnews.com/cyber-security/securing-cryptography-quantum-computing-era
2020-03-30,2020,3,Case Western Reserve University,https://www.information-age.com/dataswift-launches-virtual-hack-from-home-hackathon-123488632/
2021-09-16,2021,9,Case Western Reserve University,https://www.udel.edu/udaily/2021/september/artificial-intelligence-cyberinfrastructure-rudolph-eigenmann/
2022-05-05,2022,5,Case Western Reserve University,https://www.hpcwire.com/off-the-wire/sdsc-part-of-mission-to-democratize-access-to-cyberinfrastructure/
2022-06-10,2022,6,Case Western Reserve University,https://www.scmagazine.com/podcast-segment/the-road-from-craigslist-to-cyber-philanthropy-craig-newmark-rsa22-4
2023-06-23,2023,6,Case Western Reserve University,https://www.usatoday.com/story/travel/columnist/2023/06/23/hacker-fares-flights/70346245007/
2023-11-06,2023,11,Case Western Reserve University,https://www.pr-inside.com/owner-of-cyberricade-barry-angeline-discusses-his-motivation-for-r4956016.htm
2023-12-04,2023,12,Case Western Reserve University,https://www.pr-inside.com/owner-of-cyberricade-barry-angeline-proudly-shares-the-mission-of-r4964709.htm
2024-04-30,2024,4,Case Western Reserve University,https://gisuser.com/2024/04/global-marketing-insights-to-present-geoint-2024-workshop-on-protecting-global-supply-chains-from-cyber-and-kinetic-attacks-2/
2024-06-13,2024,6,Case Western Reserve University,https://www.ideastream.org/government-politics/2024-06-13/are-cities-like-cleveland-a-bulls-eye-for-hackers
2024-12-02,2024,12,Case Western Reserve University,https://www.darkreading.com:443/cybersecurity-operations/does-your-company-need-virtual-ciso
2020-03-19,2020,3,Casper College,https://thesheridanpress.com/121934/cyberwyoming-encourages-cyber-hygiene-while-telecommuting/
2020-06-05,2020,6,Casper College,https://www.ksnblocal4.com/scottsbluff/content/news/Cybersecurity-Competition-for-small-businesses-in-Wyoming-571045101.html
2023-05-09,2023,5,Casper College,https://www.wyomingnewsnow.tv/2023/05/08/cyber-wyoming-holding-girls-cyber-security-bootcamp/
2024-10-26,2024,10,Casper College,https://www.wyomingnews.com/laramieboomerang/laramieboomerang/news/highpoint-cpas-win-cybersecurity-competition/article_5fb81df0-9305-11ef-a2d2-4fdc2e0f2e74.html
2021-08-23,2021,8,Catawba Valley Community College,https://hickoryrecord.com/news/local/cvcc-hosts-meeting-on-cybersecurity-workforce/article_c4b0b54a-02c7-11ec-bee0-33333d40de54.html
2023-07-18,2023,7,Catawba Valley Community College,https://www.thedigitalcourier.com/news/icc-joins-the-carolina-cyber-network/article_f557416f-a17d-57d6-9c02-8d9472546227.html
2024-09-18,2024,9,Catawba Valley Community College,https://whky.com/c-v-c-c-s-cybersecurity-program-earns-recognition/
2020-12-17,2020,12,Catholic University,https://www.diariodeavila.es/Noticia/Z6793F176-D3FF-4508-534C0A90C8A47BBA/202012/La-Universidad-Catolica-se-une-a-la-Women4Cyber-Spain
2021-10-13,2021,10,Catholic University,https://www.globalcompliancenews.com/2021/10/12/argentina-important-retail-company-is-sanctioned-for-breaching-its-security-obligations011021/
2022-07-19,2022,7,Catholic University,https://hoy.com.do/ministerio-de-la-mujer-entrega-premios-cyberwomen-challenge/
2022-08-19,2022,8,Catholic University,https://www.catholicworldreport.com/2022/08/18/journalist-who-reported-on-massacre-of-nigerian-christians-to-stand-trial-for-cyberstalking/
2022-11-23,2022,11,Catholic University,http://www.commondigital.commonperu.com/index.php/locales/44025-se-llevo-a-cabo-primera-competencia-hackacyber-para-mujeres
2023-01-10,2023,1,Catholic University,https://www.globalcompliancenews.com/2023/01/10/https-insightplus-bakermckenzie-com-bm-technology-media-telecommunications_1-argentina-resolution-no-12023-public-consultation-second-national-cybersecurity-strategy_01062023/
2024-08-20,2024,8,Catholic University,https://archiv.hn.cz/c1-67351610-globalni-boj-s-hackery-roste-exponencialne-utocnici-se-vic-zameruji-na-statni-instituce-rika-hinderyckx-z-ntt
2020-09-08,2020,9,Catholic University Of America,https://www.thecollegefix.com/hoax-catholic-university-of-america-wont-promise-to-divulge-if-racially-charged-zoom-hack-was-a-fake/
2021-04-13,2021,4,Catholic University Of America,https://www.washingtontimes.com/news/2021/apr/13/what-will-it-be-nuclear-or-cyber-armageddon-devast/
2022-02-15,2022,2,Catholic University Of America,https://er.educause.edu/articles/2022/2/zero-trust-architecture-rethinking-cybersecurity-for-changing-environments
2022-07-21,2022,7,Catholic University Of America,https://pennrecord.com/stories/628746757-bakerhostetler-expands-cybersecurity-practice-with-addition-of-former-federal-cybercrime-prosecutor-edward-j-mcandrew
2024-12-02,2024,12,Catholic University Of America,https://augustafreepress.com/news/umw-team-places-4th-in-national-cybersecurity-competition/
2021-06-25,2021,6,Catholic University Of Leuven,https://www.latribune.fr/opinions/tribunes/sommet-biden-poutine-quels-progres-en-matiere-de-cybersecurite-887605.html
2021-07-09,2021,7,Catholic University Of Leuven,https://www.contrepoints.org/2021/07/09/401196-biden-poutine-quels-progres-en-matiere-de-cybersecurite
2022-08-04,2022,8,Catholic University Of Leuven,https://www.telecomtv.com/content/security/what-s-up-with-quantum-security-cybersecurity-dish-network-45116/
2024-07-21,2024,7,Catholic University Of Leuven,https://www.bignewsnetwork.com/news/274463808/xinhua-headlines-mass-global-it-outage-a-wake-up-call-for-resilient-cyber-security
2020-01-06,2020,1,Catholic University Of The Sacred Heart,https://www.veteranstoday.com/2020/01/06/hackers-against-trump-pompeo-dirty-lies-about-iraq-and-venezuela-plots/
2023-05-24,2023,5,Catholic University Of The Sacred Heart,https://horizon.scienceblog.com/2385/the-race-to-make-hospitals-cybersecure/
2023-06-05,2023,6,Catholic University Of The Sacred Heart,https://www.homelandsecuritynewswire.com/dr20230605-making-hospitals-cybersecure
2020-10-21,2020,10,Cedarville University,https://www.prnewswire.com:443/news-releases/great-business-schools-releases-national-rankings-of-cyber-and-information-security-mba-programs-301156272.html
2023-04-26,2023,4,Cedarville University,https://www.xeniagazette.com/2023/04/24/cybersecurity-national-security-focus-of-first-gencyber-camp/
2024-08-20,2024,8,Cedarville University,https://myfox28columbus.com/news/local/he-mayor-cannot-let-it-get-to-a-crisis-proportion-political-analyst-on-cyber-attack
2020-10-15,2020,10,Central New Mexico Community College,https://www.newswise.com/articles/hispanic-organization-honors-nuclear-waste-management-leader-cyber-assurance-architect
2021-04-22,2021,4,Central New Mexico Community College,https://www.globenewswire.com/news-release/2021/04/22/2215301/0/en/Experts-Reflect-on-Election-Security-Successes-Impending-Cyber-Threats-in-Phoenix.html
2022-06-22,2022,6,Central New Mexico Community College,https://www.dvidshub.net/news/423454/new-mexico-national-guard-cyber-teams-train-with-mescalero-apache-telecom
